Name,Activity name,Activity code,Amount
IND_BOILER_WASTE,"treatment of waste graphical paper, municipal incineration",lbs69m4vbwudyntosbomqxk6erg03t65,0.1236802245579232
IND_BOILER_WASTE,"treatment of waste polyurethane, municipal incineration",fp3o5av8k5w0vp6jr3iywpdf696k0lgn,0.02012305711870778
IND_BOILER_WASTE,"treatment of waste packaging paper, municipal incineration",x91cl44fvtxcbtl8wjoureoha5o09k79,0.04439072395674384
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from medium density board production, municipal incineration",e5v3y1p6928aelktnsrmknuspnwep6ij,3.325775987079078e-06
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from soft fibreboard production, municipal incineration",w5j6gmpe8bqgj2pc0s6uwe7dgzy2amod,4.588092984105681e-05
IND_BOILER_WASTE,"treatment of waste polyethylene, municipal incineration",hv0427tbdihza3apto1rbpc6zytzxt22,0.08400399415691528
IND_BOILER_WASTE,"treatment of waste plastic, consumer electronics, municipal incineration",nj415u545q4f54b45jnay3sh2hgqmh7d,0.003917754151879025
IND_BOILER_WASTE,"treatment of residue from mechanical treatment, cathode ray tube display, municipal incineration",fyemhm657kzl74bk9f85ljb9k9g3empd,0.0003639631301084718
IND_BOILER_WASTE,"treatment of waste sealing sheet, polyvinylchloride, municipal incineration",3hrdo38ho8pjnq4zotjt0gglw9nuyexy,0.00087992986490036
IND_BOILER_WASTE,"treatment of waste paint, municipal incineration",rvifofnr89a0xqkrttgq0201j5qb58po,0.006162328572572084
IND_BOILER_WASTE,"treatment of residue from mechanical treatment, laser printer, municipal incineration",3ft4f5bfo9f07d9l3j1luhspcccez020,0.0003085892768496114
IND_BOILER_WASTE,"treatment of waste rubber, unspecified, municipal incineration",9hb38t19fu7fdosf30yielhm2zoia3xc,0.00597053940406653
IND_BOILER_WASTE,"treatment of waste bitumen sheet, municipal incineration",rioibq43f19wo85e11fcefei21h19gla,0.005279233372988365
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from plywood production, municipal incineration",bhrfn2n7onb6mkbbk8p708pvvet6p19c,0.0002254450273321832
IND_BOILER_WASTE,"treatment of municipal solid waste, municipal incineration",0tenarlaftxzvv4eashrzhlhv6b6w37u,0.04342031299761565
IND_BOILER_WASTE,"treatment of waste newspaper, municipal incineration",onvf8jn4d13kpa1dsbmnrxtf1li7x992,0.02776127715839601
IND_BOILER_WASTE,"treatment of raw sewage sludge, municipal incineration",gx0bqfo29dmfd9xb83f5biyubft42ccl,0.001997262697870713
IND_BOILER_WASTE,"treatment of waste polyvinylchloride, municipal incineration",ahosk5dosgowqng19evtmzdjvle08zzj,0.006160978774061147
IND_BOILER_WASTE,"treatment of used liquid crystal display module, municipal incineration",j1z1s9bkq5s2oclpobh40fzux0zi1lsx,0.0001425109441247547
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, heat carrier liquid, 40% C3H8O2, municipal incineration",qybfn3skzzuf4r6imc40gcgrrscxxe7j,8.796603986101573e-08
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, condensate from light oil boiler, municipal incineration",x9rmfko915mtskcl6xfu3sohe87s7wa4,4.845747101843789e-06
IND_BOILER_WASTE,"treatment of waste rubber, unspecified, municipal incineration",71mvxzbr7rhsf7h131etyi8wign1vvli,0.01062000304772941
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from LCD production, municipal incineration",56we06xnb7umlz545cackk6m1bksgvzy,4.65802991646643e-12
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration",9ys7rg0u78ko2zhkx2l6lkwtfzifwc1s,1.154013357849329e-07
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from glass production, municipal incineration",v8tcxslfseigg61e1ondtas8dro73n3o,3.026944379141186e-05
IND_BOILER_WASTE,"treatment of residue from mechanical treatment, IT accessory, municipal incineration",9uzkcweplpxv2m4wgbdnwq90lh5jhgj3,0.0003753664263533487
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from hard fibreboard production, municipal incineration",b3okev7pwa41cmfa7l28e7fnfj0d1qyi,4.327561580329696e-06
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from grass refinery, municipal incineration",vivjlujzy7tkbl1l9d24rca9k4s3691j,1.259386852704175e-05
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from CRT production, municipal incineration",pzm39sawhgrmsp7bz9h9zuy8394dpi4s,9.206405630948103e-15
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from particle board production, municipal incineration",lr0xwzpp3r31jmkghrm36s14wmcflj3o,1.932304204860208e-08
IND_BOILER_WASTE,"treatment of residue from mechanical treatment, industrial device, municipal incineration",aezed7qjklr26hfdydyeup8rpgt1d3uf,0.001045575927107973
IND_BOILER_WASTE,"treatment of waste textile, soiled, municipal incineration",hwaud4y1tzbdda5wpb9gvcdp6a79q39v,0.00926615080762631
IND_BOILER_WASTE,"treatment of biowaste, municipal incineration",j3wx5tz73ucslxhzf0f9hpjj5hklh8sa,0.05903086183473824
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from LCD backlight production, municipal incineration",94ybbnm5e89r3w2o14vcvvvqd0xo5da9,9.797174095635677e-13
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration",zbl3bh10pm1ywtoudk8kyc7839hh1o9d,1.359335863373781e-06
IND_BOILER_WASTE,"treatment of residue from mechanical treatment, liquid crystal display, municipal incineration",cx22hlzsc3ap0ts8jp50bylqsa0mrqd2,0.001440757633971753
IND_BOILER_WASTE,"treatment of residue from mechanical treatment, desktop computer, municipal incineration",oyrczh9p3889i4tkryxvk9tqh71qxnjz,0.0008487718060174665
IND_BOILER_WASTE,"treatment of waste wood pole, chrome preserved, municipal incineration",q6cmmhacmwxp8vd6txd40m7hfhbkch5j,0.00204100847421573
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from concrete production, municipal incineration",awd4wk3pwfo4je2hjkszdg6c06feppf5,2.034467379614961e-09
IND_BOILER_WASTE,"treatment of waste emulsion paint, municipal incineration",ewwyuil6griv8343v149ko8zxll4rmk8,0.004676113974171375
IND_BOILER_WASTE,"treatment of waste wire plastic, municipal incineration",fbd20lfmdonc4cqfxmntcdqppvgzrqy2,0.0002433077833355358
IND_BOILER_WASTE,"treatment of waste glass, municipal incineration",qoazam9h00lgn5u0mthvxh7sf9epv64l,0.000170158966407633
IND_BOILER_WASTE_CC,"treatment of waste polystyrene, municipal incineration",o3sm0sugsor6r29dvjxeppdf2de481n2,0.01748793604559293
IND_BOILER_WASTE_CC,"treatment of spent cation exchange resin from potable water production, municipal incineration",65qajkva8c2lx520k1q74gz071g2dp56,1.108255152108245e-07
IND_BOILER_WASTE_CC,"treatment of waste building wood, chrome preserved, municipal incineration",c8x9kvldkfhr0bxpboot2h0tdqbgof2e,0.0009529835823144692
IND_BOILER_WASTE_CC,"treatment of waste wood, untreated, municipal incineration",x1dcfofgenjm1q5sqtqeyn9l05pqgmz7,0.2531150616532692
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, rainwater mineral oil storage, municipal incineration",pwv3q04u7gm7e3tvvw5ouq08oqg32qnc,6.165897727942606e-15
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT[R], WW from anaerobic digestion of whey, municipal incineration",e79cgngshcwvt8nnzdomrpfb3zxuout9,0.007028617596899336
IND_BOILER_WASTE_CC,"treatment of waste polypropylene, municipal incineration",505xw0gdsqsawkxkwszh0vmxa1ukfsbq,0.02401089815079357
IND_BOILER_WASTE_CC,"treatment of residue from mechanical treatment, laptop computer, municipal incineration",b2fxkv5bidcf9c1tyrv5lwphb4xaqqyu,0.0002478552691769348
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from maize starch production, municipal incineration",w0yg00xsof9ayzgbho9txoql7f59xr2j,0.0005915187340662672
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from liquid crystal production, municipal incineration",cy3nhalmtm5gxouca9lkisa5ha6fwnun,1.015318790529243e-12
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from potato starch production, municipal incineration",tum9zidksyg4gm4b3mbhhdg782l5omx2,0.001318468958867559
IND_BOILER_WASTE_CC,"treatment of waste paint, municipal incineration",fh4m8v37jek2vufgnw5txrr2cf2nwvke,0.0009652743877517511
IND_BOILER_WASTE_CC,"treatment of digester sludge, municipal incineration",hqljpawpkg6ee9vwoqoz2boektj70k42,0.003369980952428378
IND_BOILER_WASTE_CC,"treatment of waste cement-fibre slab, dismantled, municipal incineration",xr3vakqr74p854w4ogfyvbrknnxdagpg,0.0006597139725959587
IND_BOILER_WASTE_CC,"treatment of residue from shredder fraction from manual dismantling, municipal incineration",ojz803bz9ocunlzl02hr2hh0profd4mb,0.003339376199807556
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, rainwater mineral oil storage, municipal incineration",k6vaygp62cbfzsassjbyjfw6hdl8mb7a,3.078276584020738e-16
IND_BOILER_WASTE_CC,"treatment of waste polyethylene terephthalate, municipal incineration",t3wnuzj4y8hi788suodnfxpsxdzsvmg9,0.01520554771454857
IND_BOILER_WASTE_CC,"treatment of waste plastic, industrial electronics, municipal incineration",c6vpai3rf26lr0p8ppdggsn3nmy35u5e,0.003932278441258398
IND_BOILER_WASTE_CC,"treatment of waste polyvinylfluoride, municipal incineration",bdxhnn1j7n0ff78qndra3sa05mr2qb39,0.0007900089519034191
IND_BOILER_WASTE_CC,"treatment of waste sealing sheet, polyethylene, municipal incineration",37elhegzq1bz0jrn6s52cc0dj1i38yhf,0.00141534012755785
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from vegetable oil refinery, municipal incineration",4i0cz9sdi1sqlx1u0s404nojqx7p4i4t,0.08481063407681307
IND_BOILER_WASTE_CC,"treatment of spent anion exchange resin from potable water production, municipal incineration",5a4z2kmvubaquk8g9lliq0h9ond6eywc,1.44992176893731e-06
IND_BOILER_WASTE_CC,"treatment of waste vapour barrier, flame-retarded, municipal incineration",y7gak2yd4dl57snkvsfx3h6t8r5ccmm6,0.000314831263118604
IND_BOILER_WASTE_CC,"treatment of waste emulsion paint, municipal incineration",88rm4hxroglpo9dfc5v7ohmae8bh85un,0.000732471986898891
IND_BOILER_WASTE_CC,"treatment of waste paperboard, municipal incineration",qmxvjmb8k6sx4zjhm60ikmua8myoejw1,0.03241596608807133
IND_BOILER_WASTE_CC,"treatment of waste expanded polystyrene, municipal incineration",tyzip2jmvchlw6rnx5kcxrnmy7f2sswu,0.007089582299203097
IND_BOILER_WASTE_CC,"treatment of waste plastic, mixture, municipal incineration",2w94ztgzrfcfhfbenba13rvm8em3zrlz,0.07555506356080281
IND_BOILER_WASTE_CC,"treatment of waste graphical paper, municipal incineration",m4awnvv7lu9ua6ff134ivvpjt6niemv3,0.1236802245579232
IND_BOILER_WASTE_CC,"treatment of waste polyurethane, municipal incineration",q1fyzhwlckstnpjms9s47qimmrwjljyy,0.02012305711870778
IND_BOILER_WASTE_CC,"treatment of waste packaging paper, municipal incineration",blya432obiiz4gsayx4iwxyggrxuce2t,0.04439072395674384
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from medium density board production, municipal incineration",fnuodz5u69smeqtha4qj2r23tcx5br1f,3.325775987079078e-06
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from soft fibreboard production, municipal incineration",0tftrzy33r9xbjw1jobk4tq4sdfa9he5,4.588092984105681e-05
IND_BOILER_WASTE_CC,"treatment of waste polyethylene, municipal incineration",sqybqyz54l7r16hfsu0g4l6sfq9cwzkq,0.08400399415691528
IND_BOILER_WASTE_CC,"treatment of waste plastic, consumer electronics, municipal incineration",yki3ntlmivrpucy05xa911sromkjwo9w,0.003917754151879025
IND_BOILER_WASTE_CC,"treatment of residue from mechanical treatment, cathode ray tube display, municipal incineration",64yp157t8cqv5x7x2w7i187za8i12zul,0.0003639631301084718
IND_BOILER_WASTE_CC,"treatment of waste sealing sheet, polyvinylchloride, municipal incineration",hwy2ut8nvkf87wpfxbgga87zwgt8z5ch,0.00087992986490036
IND_BOILER_WASTE_CC,"treatment of waste paint, municipal incineration",mqijomrj8rgmzha4jg8mka1vzhdctw8e,0.006162328572572084
IND_BOILER_WASTE_CC,"treatment of residue from mechanical treatment, laser printer, municipal incineration",0xb9yflq5riol5ajdi3s8k5kxh36fbbv,0.0003085892768496114
IND_BOILER_WASTE_CC,"treatment of waste rubber, unspecified, municipal incineration",n12g1p4980wy7ry9ioi69wmha4supy3z,0.00597053940406653
IND_BOILER_WASTE_CC,"treatment of waste bitumen sheet, municipal incineration",l60f6soosivpkj3fqo8ziqcj7fbmgs29,0.005279233372988365
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from plywood production, municipal incineration",rvc8q6s5cmmv35wvooukh6v6ks9ot6eq,0.0002254450273321832
IND_BOILER_WASTE_CC,"treatment of municipal solid waste, municipal incineration",00lf95hj5cgbljrrt49auyt6v0kvxv2h,0.04342031299761565
IND_BOILER_WASTE_CC,"treatment of waste newspaper, municipal incineration",xrigvt0eabat346697s29en1ba9y54pl,0.02776127715839601
IND_BOILER_WASTE_CC,"treatment of raw sewage sludge, municipal incineration",recx5rp7e91y6zvofox56mx33h03ij6q,0.001997262697870713
IND_BOILER_WASTE_CC,"treatment of waste polyvinylchloride, municipal incineration",g1b5wqw4wk71tg3cumzs8q2m7dsks3xx,0.006160978774061147
IND_BOILER_WASTE_CC,"treatment of used liquid crystal display module, municipal incineration",2kzyppwchr062wrghw60m9kfenbosu2z,0.0001425109441247547
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, heat carrier liquid, 40% C3H8O2, municipal incineration",3ykqfjxe2wg3mxxnojm80ef6ghs06w6q,8.796603986101573e-08
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, condensate from light oil boiler, municipal incineration",eroyav4ue774z711522sj780itqvyq6z,4.845747101843789e-06
IND_BOILER_WASTE_CC,"treatment of waste rubber, unspecified, municipal incineration",qbymtjhz4rp6t4ua49pgbpum3vay5dfo,0.01062000304772941
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from LCD production, municipal incineration",yropt55ce7jvki8k8cjebwvvatiif2m3,4.65802991646643e-12
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration",p16p6edbrhk22yl0yhdwgh0ageapqlno,1.154013357849329e-07
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from glass production, municipal incineration",927c5dfjwspqj9s074uc4bwyp53trdft,3.026944379141186e-05
IND_BOILER_WASTE_CC,"treatment of residue from mechanical treatment, IT accessory, municipal incineration",ntjnmd7ohzcvk6ol18qyiqcwhsc73k1u,0.0003753664263533487
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from hard fibreboard production, municipal incineration",ucea4zvhzcbkvcwcwgsymqk4ezr0p5lw,4.327561580329696e-06
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from grass refinery, municipal incineration",4p1z30welfpztbly97o3uh1sylzq2m57,1.259386852704175e-05
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from CRT production, municipal incineration",xufoc1hsywe0474ortwg74kstd9c14e3,9.206405630948103e-15
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from particle board production, municipal incineration",z45usb1c2ok72fucj6yj83y6w8m7d3f5,1.932304204860208e-08
IND_BOILER_WASTE_CC,"treatment of residue from mechanical treatment, industrial device, municipal incineration",4k78a6oerj37lka0a7quorq5ifqw0ah6,0.001045575927107973
IND_BOILER_WASTE_CC,"treatment of waste textile, soiled, municipal incineration",4mqpu90kjdcz2gsjx63qgmb7s0zekccr,0.00926615080762631
IND_BOILER_WASTE_CC,"treatment of biowaste, municipal incineration",x0oohhi5ynzgbqs6n0p8kjjqg8dz6u45,0.05903086183473824
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from LCD backlight production, municipal incineration",st53xpa879sz0mhzo7qbzcmmj1ok3hc5,9.797174095635677e-13
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration",u2okpswhsfjl7tf0xuoxp1molk2yu8qv,1.359335863373781e-06
IND_BOILER_WASTE_CC,"treatment of residue from mechanical treatment, liquid crystal display, municipal incineration",v9lbisb0g3zpbouog9zvrby1jhl2haal,0.001440757633971753
IND_BOILER_WASTE_CC,"treatment of residue from mechanical treatment, desktop computer, municipal incineration",31ygiq4x3m5syy52s3nivtod5dme7u48,0.0008487718060174665
IND_BOILER_WASTE_CC,"treatment of waste wood pole, chrome preserved, municipal incineration",z7nppvoirhgybeb7wlwcgesmw2vn7jdx,0.00204100847421573
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from concrete production, municipal incineration",63xgf367htb4es9nswwoiurqm627gaf7,2.034467379614961e-09
IND_BOILER_WASTE_CC,"treatment of waste emulsion paint, municipal incineration",wvo6nkvlkrc6g6d0d3inj8i576igyu6c,0.004676113974171375
IND_BOILER_WASTE_CC,"treatment of waste wire plastic, municipal incineration",zjk0lhzg3vxver0zon1y8we8ul7j095z,0.0002433077833355358
IND_BOILER_WASTE_CC,"treatment of waste glass, municipal incineration",qa7nrxsq58a4ygcnla29vyy5h68u4to0,0.000170158966407633
IND_BOILER_WOOD,"heat production, wood chips from industry, at furnace 1000kW",93tb1adh1x47bijbd9org1p56lumwg61,1.0
IND_COGEN_GAS,"heat and power co-generation, natural gas, 1MW electrical, lean burn",3am4z3esxia1j1rnydqkxls8pyde4wlb,1.0
IND_COGEN_WASTE,"treatment of waste polystyrene, municipal incineration",k5alh91rzp6bsctqo5yrxv7ui91bc130,0.01748793604559293
IND_COGEN_WASTE,"treatment of spent cation exchange resin from potable water production, municipal incineration",o0n0jk96memd32h73tp0wmwdzx4p3yhs,1.108255152108245e-07
IND_COGEN_WASTE,"treatment of waste building wood, chrome preserved, municipal incineration",8uu7qkdoij2eyldxyp7xc3u9gemau2e3,0.0009529835823144692
IND_COGEN_WASTE,"treatment of waste wood, untreated, municipal incineration",v7zy144iqg63anjy7k7vila1pprtgiga,0.2531150616532692
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, rainwater mineral oil storage, municipal incineration",9nd6l6qbt037rytd30j98qcddxalp0eq,6.165897727942606e-15
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT[R], WW from anaerobic digestion of whey, municipal incineration",tcwkcjnw98tleib62vynb1qq2a5pl820,0.007028617596899336
IND_COGEN_WASTE,"treatment of waste polypropylene, municipal incineration",3ge10j2ov34p1mej9yfef3617ov1o63y,0.02401089815079357
IND_COGEN_WASTE,"treatment of residue from mechanical treatment, laptop computer, municipal incineration",cvarhjtrtaw2gwk2ia1tht0avdmvlruj,0.0002478552691769348
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from maize starch production, municipal incineration",z2nwza88pbsphum9r83tqgxzs15o82km,0.0005915187340662672
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from liquid crystal production, municipal incineration",up865b1ygwzespgctrtn3jy5duv6701g,1.015318790529243e-12
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from potato starch production, municipal incineration",0dbp1z32jmud070fp7n3avk5337sm4r4,0.001318468958867559
IND_COGEN_WASTE,"treatment of waste paint, municipal incineration",mypkiuovihxiw4vmkespw2a3juti3tl5,0.0009652743877517511
IND_COGEN_WASTE,"treatment of digester sludge, municipal incineration",bkzc3en3sywm3a86wqe1f1dq6cdgj8oo,0.003369980952428378
IND_COGEN_WASTE,"treatment of waste cement-fibre slab, dismantled, municipal incineration",ey23wdzcscg7ob3ptkhg5ui3ep99fozw,0.0006597139725959587
IND_COGEN_WASTE,"treatment of residue from shredder fraction from manual dismantling, municipal incineration",4c2f4uqnnx6yw3icqkenwdid3xj7pqbb,0.003339376199807556
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, rainwater mineral oil storage, municipal incineration",pocn28hzzal5jv51a6sd229gr6s7x9vv,3.078276584020738e-16
IND_COGEN_WASTE,"treatment of waste polyethylene terephthalate, municipal incineration",6cs1doh9hdh37nuo12jxpdt6ewk4s6bt,0.01520554771454857
IND_COGEN_WASTE,"treatment of waste plastic, industrial electronics, municipal incineration",g8khmqj7109hxet0pc0chxmcb13crg20,0.003932278441258398
IND_COGEN_WASTE,"treatment of waste polyvinylfluoride, municipal incineration",qs2syhnbhnbx49j38sfjvbrpm0xmtl2a,0.0007900089519034191
IND_COGEN_WASTE,"treatment of waste sealing sheet, polyethylene, municipal incineration",r2aphgxl06l38p3fwv4hqle4m8krhk6n,0.00141534012755785
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from vegetable oil refinery, municipal incineration",7xzsjg6uzw32y9lq3utkdjopccy3nk74,0.08481063407681307
IND_COGEN_WASTE,"treatment of spent anion exchange resin from potable water production, municipal incineration",h9pjspees8vt0m20hznbcd8dzggwj1d5,1.44992176893731e-06
IND_COGEN_WASTE,"treatment of waste vapour barrier, flame-retarded, municipal incineration",qxxg39tcoekf0y14gurmmrnsr4o2iyak,0.000314831263118604
IND_COGEN_WASTE,"treatment of waste emulsion paint, municipal incineration",g8npa3dybh9ejnkdag7fbcnm5c2qrsv1,0.000732471986898891
IND_COGEN_WASTE,"treatment of waste paperboard, municipal incineration",warmrqgq6sbzjo19iealh5ha5fllryaa,0.03241596608807133
IND_COGEN_WASTE,"treatment of waste expanded polystyrene, municipal incineration",cnroh8x4ay0pjsbfw39okuxahn43lwqc,0.007089582299203097
IND_COGEN_WASTE,"treatment of waste plastic, mixture, municipal incineration",8wi7b2h2nw917j4qcla37cuog8pkix03,0.07555506356080281
IND_COGEN_WASTE,"treatment of waste graphical paper, municipal incineration",iv0u8wokzfvmstxfo35ekqf0x9rjsups,0.1236802245579232
IND_COGEN_WASTE,"treatment of waste polyurethane, municipal incineration",uj24e4cqwq0eucsjj08gn7abnywepjst,0.02012305711870778
IND_COGEN_WASTE,"treatment of waste packaging paper, municipal incineration",k44r88a2r9q79ptz2h41ywifiphiys20,0.04439072395674384
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from medium density board production, municipal incineration",mdq7wpg7jvkzz9x1jg1nztxkh5s878xj,3.325775987079078e-06
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from soft fibreboard production, municipal incineration",ds7r6zvqh5oag0fyvv9whak2e6vbc07k,4.588092984105681e-05
IND_COGEN_WASTE,"treatment of waste polyethylene, municipal incineration",poxr7t8qzebir8aov0zz1ay08zau62as,0.08400399415691528
IND_COGEN_WASTE,"treatment of waste plastic, consumer electronics, municipal incineration",j2wi0edqhmqc1x9pe743qo3bnxui0om6,0.003917754151879025
IND_COGEN_WASTE,"treatment of residue from mechanical treatment, cathode ray tube display, municipal incineration",6j0yks6v46p4x84kwb9sibqujprk5vi6,0.0003639631301084718
IND_COGEN_WASTE,"treatment of waste sealing sheet, polyvinylchloride, municipal incineration",zkld0th2rxxjouzy55zohuigehgf1g5n,0.00087992986490036
IND_COGEN_WASTE,"treatment of waste paint, municipal incineration",84fwl95qlofmc7pq1wph8jrznbryrnst,0.006162328572572084
IND_COGEN_WASTE,"treatment of residue from mechanical treatment, laser printer, municipal incineration",nbcf0pouw042q82v402uhunm5ldry0kz,0.0003085892768496114
IND_COGEN_WASTE,"treatment of waste rubber, unspecified, municipal incineration",ecfcxei27nldh1yk3ktcjffrgvukn4f8,0.00597053940406653
IND_COGEN_WASTE,"treatment of waste bitumen sheet, municipal incineration",9me74u97q7mm8f9n1rtdnwzusdszpc2q,0.005279233372988365
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from plywood production, municipal incineration",dgk5zav7a6o0vjmzzezp2lypepwws1hw,0.0002254450273321832
IND_COGEN_WASTE,"treatment of municipal solid waste, municipal incineration",2xf9vss6ve1y7gyqpgeq8d9bma3sr7rz,0.04342031299761565
IND_COGEN_WASTE,"treatment of waste newspaper, municipal incineration",vaipvroxs9wfaovxlgmxdd009i7frnhd,0.02776127715839601
IND_COGEN_WASTE,"treatment of raw sewage sludge, municipal incineration",evgbbz8n2ozi1mjknu4i0df05sm5xsdi,0.001997262697870713
IND_COGEN_WASTE,"treatment of waste polyvinylchloride, municipal incineration",4ji7qez2pssii5h24y4ul5mqkc678nds,0.006160978774061147
IND_COGEN_WASTE,"treatment of used liquid crystal display module, municipal incineration",58j84slwmb1ket7pu0llz8yigyo8mi4j,0.0001425109441247547
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, heat carrier liquid, 40% C3H8O2, municipal incineration",jtjrlyssrjwegthf4hzbugk9zveu40et,8.796603986101573e-08
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, condensate from light oil boiler, municipal incineration",2morrxpsejzftcxv4g3m2zoe4uu35j10,4.845747101843789e-06
IND_COGEN_WASTE,"treatment of waste rubber, unspecified, municipal incineration",ozcsuwsi5y61szydqesnu52r6l11sext,0.01062000304772941
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from LCD production, municipal incineration",jqz5comsfbukugp1qwbe2eg312vruwqk,4.65802991646643e-12
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration",ufnozsm9k37hwh49pg8tevbmrj862rfb,1.154013357849329e-07
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from glass production, municipal incineration",lw2h85renmpf9hd1fo52l4ttnmloxtl2,3.026944379141186e-05
IND_COGEN_WASTE,"treatment of residue from mechanical treatment, IT accessory, municipal incineration",db0l0vsgtj7fjlirt9b0pl4dxgdise98,0.0003753664263533487
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from hard fibreboard production, municipal incineration",93atrnnqkp71vf3srtfnir7knvw2fnl4,4.327561580329696e-06
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from grass refinery, municipal incineration",70s1zph1hoh3nyn4cy9bgadf8nykr1ga,1.259386852704175e-05
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from CRT production, municipal incineration",awb34ae4kn0soe8lamy0dg44t9rwzij2,9.206405630948103e-15
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from particle board production, municipal incineration",mqelsy5dlzzbuwsz74yqfyruk1r5c4jg,1.932304204860208e-08
IND_COGEN_WASTE,"treatment of residue from mechanical treatment, industrial device, municipal incineration",p9gppk3t8vw33tihhcb7zy40suitfmn1,0.001045575927107973
IND_COGEN_WASTE,"treatment of waste textile, soiled, municipal incineration",7iphm6zm9gd5qxgvcb58w71lvtjtol3g,0.00926615080762631
IND_COGEN_WASTE,"treatment of biowaste, municipal incineration",0amaes2sxh65oahbn6nc9rst4szxwhfz,0.05903086183473824
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from LCD backlight production, municipal incineration",jwktd4p07vdffmkrd1pendyvtrzdtuqe,9.797174095635677e-13
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration",ysgq4mam4kze2s46fvdazzwyx6osz428,1.359335863373781e-06
