Name,Product,Activity,Location,Database,Code,Amount,Unit,Removed flow product,Removed flow activity,Removed flow location,Removed flow database,Removed flow code
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.00020402363354150028,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.00011600172155411247,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,3.270610539756924e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.0007458882205545095,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.00026244571837607373,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.0009000053409938649,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,7.429069514302129e-07,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.00017342492176687676,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,6.193561861795975e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.00014937947895178778,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.00010244607269797098,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,6.879463619180031e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,4.4378480949374925e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,2.6911908471431577e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,2.566380098928648e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,2.149094801142336e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,1.1849286938744105e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,2.775555490603349e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,8.050488480903866e-06,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.00029382350005535484,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.00047603722561289264,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.00015196411538656536,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.0005290189561869496,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.0001579932376527357,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.00017326661610665912,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.0001244792180657788,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.0034622571929686834,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.0004545707625760687,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,4.9848489515302155e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,9.03563651151134e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.0004629368360097016,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,1.748493660224826e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.0025064621780489117,kilowatt hour,"electricity, high voltage","market group for electricity, high voltage",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,a6d7c89307482345f5b3ca45dd65637b
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.04947420854005654,kilowatt hour,"electricity, high voltage","market group for electricity, high voltage",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,a6d7c89307482345f5b3ca45dd65637b
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.005170000359120336,kilowatt hour,"electricity, high voltage","market group for electricity, high voltage",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,a6d7c89307482345f5b3ca45dd65637b
TRAIN_ELEC_ELD,"transport, passenger train","TRAIN_ELEC_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,c44gyj4nh8enaxsonflslx9j1m6snvk6,0.016541115673535445,kilowatt hour,"electricity, high voltage","market group for electricity, high voltage",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,a6d7c89307482345f5b3ca45dd65637b
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,3.24e-10,unit,"train, passenger, high speed","market for train, passenger, high speed",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,388f739d5a72febd9dfbeaea0237fa7e
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,1.601468255372323e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,0.00023396193257048238,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,0.0007605054604292154,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,4.192410653158441e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,0.00025241446475161286,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,0.00012037423376049518,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,0.00011536136304127789,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,0.00020966549444733208,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,3.3059214956361884e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,0.00020402363354150028,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,0.00011600172155411247,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,3.270610539756924e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,0.0007458882205545095,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,0.00026244571837607373,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,0.0009000053409938649,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,7.429069514302129e-07,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,0.00017342492176687676,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,6.193561861795975e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,0.00014937947895178778,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,0.00010244607269797098,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,6.879463619180031e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,4.4378480949374925e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,2.6911908471431577e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,2.566380098928648e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,2.149094801142336e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,1.1849286938744105e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,2.775555490603349e-05,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,8.050488480903866e-06,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,0.00029382350005535484,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
TRAIN_ELEC_LD,"transport, passenger train","TRAIN_ELEC_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,11r4mk0pslzzahxti1qxrl7akewg6aai,0.00047603722561289264,kilowatt hour,"electricity, high voltage","market for electricity, high voltage",CA-QC,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,75658fd7e62e0cea6f372aa1e9922589
